연도,일시,측정소,PM2.5
4,09-11 21:00,논산,0.0382426
4,09-11 22:00,논산,0.0215638
4,09-11 23:00,논산,0.0688212
4,09-12 00:00,논산,0.0741035
4,09-12 01:00,논산,0.0631399
4,09-12 02:00,논산,0.0768758
4,09-12 03:00,논산,0.0607727
4,09-12 04:00,논산,0.054271
4,09-12 05:00,논산,0.0558103
4,09-12 06:00,논산,0.0616799
4,09-12 07:00,논산,0.0511288
4,09-12 08:00,논산,0.0522613
4,09-12 09:00,논산,0.0371032
4,09-12 10:00,논산,0.0380849
4,09-12 11:00,논산,0.0452734
4,09-12 12:00,논산,0.0438175
4,09-12 13:00,논산,0.0386467
4,09-12 14:00,논산,0.0210539
4,09-12 15:00,논산,0.0159211
4,09-12 16:00,논산,0.0160655
4,09-12 17:00,논산,0.0279945
4,09-12 18:00,논산,0.0563473
4,09-12 19:00,논산,0.0608408
4,09-12 20:00,논산,0.0617251
4,09-12 21:00,논산,0.0621664
4,09-12 22:00,논산,0.0621664
4,09-12 23:00,논산,0.0707924
4,09-15 00:00,논산,0.0834529
4,09-15 01:00,논산,0.0734057
4,09-15 02:00,논산,0.0797983
4,09-15 03:00,논산,0.0715264
4,09-15 04:00,논산,0.0754437
4,09-15 05:00,논산,0.0746503
4,09-15 06:00,논산,0.0760356
4,09-15 07:00,논산,0.0661718
4,09-15 08:00,논산,0.0709803
4,09-15 09:00,논산,0.0739269
4,09-15 10:00,논산,0.0776968
4,09-15 11:00,논산,0.0739292
4,09-15 12:00,논산,0.0773227
4,09-15 13:00,논산,0.0709357
4,09-15 14:00,논산,0.0641602
4,09-15 15:00,논산,0.060894
4,09-15 16:00,논산,0.0646058
4,09-15 17:00,논산,0.0692634
4,09-15 18:00,논산,0.0831366
4,09-15 19:00,논산,0.0854455
4,09-15 20:00,논산,0.0901946
4,09-15 21:00,논산,0.096145
4,09-15 22:00,논산,0.0969535
4,09-15 23:00,논산,0.0991379
4,09-16 00:00,논산,0.0705179
4,09-16 01:00,논산,0.0779333
4,09-16 02:00,논산,0.0732171
4,09-16 03:00,논산,0.0711384
4,09-16 04:00,논산,0.0672244
4,09-16 05:00,논산,0.0709882
4,09-16 06:00,논산,0.0598569
4,09-16 07:00,논산,0.0658846
4,09-16 08:00,논산,0.069589
4,09-16 09:00,논산,0.0715388
4,09-16 10:00,논산,0.0673416
4,09-16 11:00,논산,0.0737001
4,09-16 12:00,논산,0.0722019
4,09-16 13:00,논산,0.0627341
4,09-16 14:00,논산,0.0585229
4,09-16 15:00,논산,0.0595651
4,09-16 16:00,논산,0.0617456
4,09-16 17:00,논산,0.0752496
4,09-16 18:00,논산,0.0704935
4,09-16 19:00,논산,0.0779548
4,09-16 20:00,논산,0.0813336
4,09-16 21:00,논산,0.0857579
4,09-16 22:00,논산,0.0846012
4,09-16 23:00,논산,0.0786388
4,09-17 00:00,논산,0.084985
4,09-17 01:00,논산,0.0816818
4,09-17 02:00,논산,0.0672871
4,09-17 03:00,논산,0.0688668
4,09-17 04:00,논산,0.0724834
4,09-17 05:00,논산,0.0735955
4,09-17 06:00,논산,0.060018
4,09-17 07:00,논산,0.0696884
4,09-17 08:00,논산,0.073532
4,09-17 09:00,논산,0.0687889
4,09-17 10:00,논산,0.0687477
4,09-17 11:00,논산,0.0720521
4,09-17 12:00,논산,0.0882408
4,09-17 13:00,논산,0.0623361
4,09-17 14:00,논산,0.0756049
4,09-17 15:00,논산,0.0734953
4,09-17 16:00,논산,0.0859888
4,09-17 17:00,논산,0.0833814
4,09-17 18:00,논산,0.0756617
4,09-17 19:00,논산,0.0795253
4,09-17 20:00,논산,0.0796389
4,09-17 21:00,논산,0.0877942
4,09-17 22:00,논산,0.0881623
4,09-17 23:00,논산,0.0765653
4,09-20 00:00,논산,0.0392296
4,09-20 01:00,논산,0.0493741
4,09-20 02:00,논산,0.0362534
4,09-20 03:00,논산,0.026846
4,09-20 04:00,논산,0.0435108
4,09-20 05:00,논산,0.0329633
4,09-20 06:00,논산,0.049424
4,09-20 07:00,논산,0.0312741
4,09-20 08:00,논산,0.0531187
4,09-20 09:00,논산,0.03282
4,09-20 10:00,논산,0.0314365
4,09-20 11:00,논산,0.0304878
4,09-20 12:00,논산,0.0369634
4,09-20 13:00,논산,0.0338698
4,09-20 14:00,논산,0.0257782
4,09-20 15:00,논산,0.0253775
4,09-20 16:00,논산,0.0248616
4,09-20 17:00,논산,0.0196666
4,09-20 18:00,논산,0.0501461
4,09-20 19:00,논산,0.0522237
4,09-20 20:00,논산,0.056492
4,09-20 21:00,논산,0.0559345
4,09-20 22:00,논산,0.0617329
4,09-20 23:00,논산,0.0541047
4,09-21 00:00,논산,0.0304299
4,09-21 01:00,논산,0.0325313
4,09-21 02:00,논산,0.0443045
4,09-21 03:00,논산,0.0421188
4,09-21 04:00,논산,0.0421321
4,09-21 05:00,논산,0.0443415
4,09-21 06:00,논산,0.0535691
4,09-21 07:00,논산,0.0293207
4,09-21 08:00,논산,0.0295937
4,09-21 09:00,논산,0.0303965
4,09-21 10:00,논산,0.0299022
4,09-21 11:00,논산,0.0344952
4,09-21 12:00,논산,0.0342745
4,09-21 13:00,논산,0.0337512
4,09-21 14:00,논산,0.0333498
4,09-21 15:00,논산,0.0328057
4,09-21 16:00,논산,0.0264188
4,09-21 17:00,논산,0.0295752
4,09-21 18:00,논산,0.0506933
4,09-21 19:00,논산,0.0474588
4,09-21 20:00,논산,0.0512912
4,09-21 21:00,논산,0.0531425
4,09-21 22:00,논산,0.0542424
4,09-21 23:00,논산,0.056881
4,09-22 00:00,논산,0.035175
4,09-22 01:00,논산,0.0286218
4,09-22 02:00,논산,0.0322809
4,09-22 03:00,논산,0.0363412
4,09-22 04:00,논산,0.036863
4,09-22 05:00,논산,0.0361283
4,09-22 06:00,논산,0.0407063
4,09-22 07:00,논산,0.034904
4,09-22 08:00,논산,0.0241612
4,09-22 09:00,논산,0.027981
4,09-22 10:00,논산,0.0262549
4,09-22 11:00,논산,0.028997
4,09-22 12:00,논산,0.0254039
4,09-22 13:00,논산,0.0245939
4,09-22 14:00,논산,0.0243197
4,09-22 15:00,논산,0.0260344
4,09-22 16:00,논산,0.0256796
4,09-22 17:00,논산,0.0447449
4,09-22 18:00,논산,0.0397952
4,09-22 19:00,논산,0.0388586
4,09-22 20:00,논산,0.0391378
4,09-22 21:00,논산,0.0379364
4,09-22 22:00,논산,0.0376495
4,09-22 23:00,논산,0.0324467
4,09-25 00:00,논산,0.0153318
4,09-25 01:00,논산,0.0141439
4,09-25 02:00,논산,0.0127095
4,09-25 03:00,논산,0.0090363
4,09-25 04:00,논산,0.0081339
4,09-25 05:00,논산,0.0097192
4,09-25 06:00,논산,0.0062847
4,09-25 07:00,논산,0.0104212
4,09-25 08:00,논산,0.0062451
4,09-25 09:00,논산,0.0082949
4,09-25 10:00,논산,0.0089816
4,09-25 11:00,논산,-0.0174457
4,09-25 12:00,논산,0.0127456
4,09-25 13:00,논산,0.012813
4,09-25 14:00,논산,0.016276
4,09-25 15:00,논산,0.0136154
4,09-25 16:00,논산,0.0128924
4,09-25 17:00,논산,0.0127728
4,09-25 18:00,논산,0.0113357
4,09-25 19:00,논산,0.0111137
4,09-25 20:00,논산,0.0064138
4,09-25 21:00,논산,0.0466547
4,09-25 22:00,논산,9.87e-05
4,09-25 23:00,논산,0.0026194
4,09-26 00:00,논산,0.0251323
4,09-26 01:00,논산,0.0336934
4,09-26 02:00,논산,0.0326991
4,09-26 03:00,논산,0.0306159
4,09-26 04:00,논산,0.027172
4,09-26 05:00,논산,0.0197234
4,09-26 06:00,논산,0.0279863
4,09-26 07:00,논산,0.0298286
4,09-26 08:00,논산,0.0274115
4,09-26 09:00,논산,0.0333436
4,09-26 10:00,논산,0.0322866
4,09-26 11:00,논산,0.0347708
4,09-26 12:00,논산,0.0290977
4,09-26 13:00,논산,0.0293321
4,09-26 14:00,논산,0.0282132
4,09-26 15:00,논산,0.0290408
4,09-26 16:00,논산,0.0264772
4,09-26 17:00,논산,0.0295821
4,09-26 18:00,논산,0.0148964
4,09-26 19:00,논산,0.0118139
4,09-26 20:00,논산,0.0123725
4,09-26 21:00,논산,0.0396228
4,09-26 22:00,논산,0.0132213
4,09-26 23:00,논산,0.0250922
4,09-27 00:00,논산,0.0206664
4,09-27 01:00,논산,0.0184887
4,09-27 02:00,논산,0.0172381
4,09-27 03:00,논산,0.0255804
4,09-27 04:00,논산,0.0173925
4,09-27 05:00,논산,0.01633
4,09-27 06:00,논산,0.026729
4,09-27 07:00,논산,0.0288014
4,09-27 08:00,논산,0.0234749
4,09-27 09:00,논산,0.0306962
4,09-27 10:00,논산,0.0280453
4,09-27 11:00,논산,0.021481
4,09-27 12:00,논산,0.0241902
4,09-27 13:00,논산,0.0327032
4,09-27 14:00,논산,0.0181297
4,09-27 15:00,논산,0.0211352
4,09-27 16:00,논산,0.0224696
4,09-27 17:00,논산,0.0183932
4,09-27 18:00,논산,0.0138011
4,09-27 19:00,논산,0.0026903
4,09-27 20:00,논산,0.0144639
4,09-27 21:00,논산,0.013687
4,09-27 22:00,논산,0.0060717
4,09-27 23:00,논산,0.0016562
4,09-30 00:00,논산,0.0138627
4,09-30 01:00,논산,0.0143421
4,09-30 02:00,논산,0.0036782
4,09-30 03:00,논산,0.0271356
4,09-30 04:00,논산,0.0261892
4,09-30 05:00,논산,0.0259141
4,09-30 06:00,논산,0.0323514
4,09-30 07:00,논산,-0.0022584
4,09-30 08:00,논산,0.0335346
4,09-30 09:00,논산,0.0227733
4,09-30 10:00,논산,0.0048491
4,09-30 11:00,논산,0.0113018
4,09-30 12:00,논산,0.014755
4,09-30 13:00,논산,0.0019527
4,09-30 14:00,논산,0.0157157
4,09-30 15:00,논산,0.0170272
4,09-30 16:00,논산,0.0191472
4,09-30 17:00,논산,0.0323859
4,09-30 18:00,논산,0.0296673
4,09-30 19:00,논산,0.0428857
4,09-30 20:00,논산,0.0324025
4,09-30 21:00,논산,0.0425239
4,09-30 22:00,논산,0.0344665
4,09-30 23:00,논산,0.0243786
4,10-01 00:00,논산,0.0638884
4,10-01 01:00,논산,0.0649466
4,10-01 02:00,논산,0.0649374
4,10-01 03:00,논산,0.0630787
4,10-01 04:00,논산,0.0610952
4,10-01 05:00,논산,0.0502898
4,10-01 06:00,논산,0.0632257
4,10-01 07:00,논산,0.0738108
4,10-01 08:00,논산,0.1000882
4,10-01 09:00,논산,0.07127
4,10-01 10:00,논산,0.0564599
4,10-01 11:00,논산,0.0444723
4,10-01 12:00,논산,0.0492106
4,10-01 13:00,논산,0.0457937
4,10-01 14:00,논산,0.0477866
4,10-01 15:00,논산,0.0470333
4,10-01 16:00,논산,0.0532058
4,10-01 17:00,논산,0.0761087
4,10-01 18:00,논산,0.0815159
4,10-01 19:00,논산,0.0752228
4,10-01 20:00,논산,0.0836357
4,10-01 21:00,논산,0.0846258
4,10-01 22:00,논산,0.0874199
4,10-01 23:00,논산,0.0497988
4,10-02 00:00,논산,0.0528781
4,10-02 01:00,논산,0.0666221
4,10-02 02:00,논산,0.0570062
4,10-02 03:00,논산,0.0537346
4,10-02 04:00,논산,0.0507278
4,10-02 05:00,논산,0.050827
4,10-02 06:00,논산,0.068006
4,10-02 07:00,논산,0.0676942
4,10-02 08:00,논산,0.0902973
4,10-02 09:00,논산,0.0797235
4,10-02 10:00,논산,0.0516862
4,10-02 11:00,논산,0.0425365
4,10-02 12:00,논산,0.0383554
4,10-02 13:00,논산,0.0266129
4,10-02 14:00,논산,0.0367871
4,10-02 15:00,논산,0.0470784
4,10-02 16:00,논산,0.0573038
4,10-02 17:00,논산,0.0672354
4,10-02 18:00,논산,0.0729001
4,10-02 19:00,논산,0.0745184
4,10-02 20:00,논산,0.078639
4,10-02 21:00,논산,0.0818022
4,10-02 22:00,논산,0.0818022
4,10-02 23:00,논산,0.0560609
4,10-05 00:00,논산,0.0488033
4,10-05 01:00,논산,0.0546907
4,10-05 02:00,논산,0.0512412
4,10-05 03:00,논산,0.0526304
4,10-05 04:00,논산,0.0263687
4,10-05 05:00,논산,0.0819861
4,10-05 06:00,논산,0.0635429
4,10-05 07:00,논산,0.094213
4,10-05 08:00,논산,0.0997625
4,10-05 09:00,논산,0.1031393
4,10-05 10:00,논산,0.0763216
4,10-05 11:00,논산,0.0561166
4,10-05 12:00,논산,0.0472057
4,10-05 13:00,논산,0.0445231
4,10-05 14:00,논산,0.0335172
4,10-05 15:00,논산,0.0550775
4,10-05 16:00,논산,0.0740984
4,10-05 17:00,논산,0.0767826
4,10-05 18:00,논산,0.0856557
4,10-05 19:00,논산,0.0879466
4,10-05 20:00,논산,0.0644649
4,10-05 21:00,논산,0.0697282
4,10-05 22:00,논산,0.0490351
4,10-05 23:00,논산,0.0533496
4,10-06 00:00,논산,0.0716034
4,10-06 01:00,논산,0.0782888
4,10-06 02:00,논산,0.0410797
4,10-06 03:00,논산,0.0402939
4,10-06 04:00,논산,0.0400084
4,10-06 05:00,논산,0.0394717
4,10-06 06:00,논산,0.0601454
4,10-06 07:00,논산,0.0874595
4,10-06 08:00,논산,0.1184802
4,10-06 09:00,논산,0.1091287
4,10-06 10:00,논산,0.0844434
4,10-06 11:00,논산,0.0638306
4,10-06 12:00,논산,0.0537215
4,10-06 13:00,논산,0.0456262
4,10-06 14:00,논산,0.054362
4,10-06 15:00,논산,0.0631543
4,10-06 16:00,논산,0.0713522
4,10-06 17:00,논산,0.0919854
4,10-06 18:00,논산,0.1097214
4,10-06 19:00,논산,0.108831
4,10-06 20:00,논산,0.1116846
4,10-06 21:00,논산,0.1101666
4,10-06 22:00,논산,0.0947214
4,10-06 23:00,논산,0.0837561
4,10-07 00:00,논산,0.0973041
4,10-07 01:00,논산,0.0937893
4,10-07 02:00,논산,0.0923787
4,10-07 03:00,논산,0.0886403
4,10-07 04:00,논산,0.0822642
4,10-07 05:00,논산,0.0725179
4,10-07 06:00,논산,0.0731989
4,10-07 07:00,논산,0.0993123
4,10-07 08:00,논산,0.1098263
4,10-07 09:00,논산,0.1074709
4,10-07 10:00,논산,0.0772813
4,10-07 11:00,논산,0.0744138
4,10-07 12:00,논산,0.0425535
4,10-07 13:00,논산,0.0549366
4,10-07 14:00,논산,0.0559092
4,10-07 15:00,논산,0.0534211
4,10-07 16:00,논산,0.0609354
4,10-07 17:00,논산,0.0863502
4,10-07 18:00,논산,0.0862709
4,10-07 19:00,논산,0.1059504
4,10-07 20:00,논산,0.1122654
4,10-07 21:00,논산,0.0961147
4,10-07 22:00,논산,0.0870176
4,10-07 23:00,논산,0.0921215
4,10-10 00:00,논산,0.0777216
4,10-10 01:00,논산,0.0993774
4,10-10 02:00,논산,0.0956067
4,10-10 03:00,논산,0.0535298
4,10-10 04:00,논산,0.0659713
4,10-10 05:00,논산,0.0488858
4,10-10 06:00,논산,0.0736239
4,10-10 07:00,논산,0.082586
4,10-10 08:00,논산,0.0944606
4,10-10 09:00,논산,0.0728812
4,10-10 10:00,논산,0.0682979
4,10-10 11:00,논산,0.0277014
4,10-10 12:00,논산,0.0400355
4,10-10 13:00,논산,0.0355427
4,10-10 14:00,논산,0.0347798
4,10-10 15:00,논산,0.05882
4,10-10 16:00,논산,0.065569
4,10-10 17:00,논산,0.0991464
4,10-10 18:00,논산,0.0989189
4,10-10 19:00,논산,0.1087828
4,10-10 20:00,논산,0.1241085
4,10-10 21:00,논산,0.1240097
4,10-10 22:00,논산,0.0943235
4,10-10 23:00,논산,0.0927798
4,10-11 00:00,논산,0.0762947
4,10-11 01:00,논산,0.0806459
4,10-11 02:00,논산,0.0756939
4,10-11 03:00,논산,0.0615891
4,10-11 04:00,논산,0.0622697
4,10-11 05:00,논산,0.0746993
4,10-11 06:00,논산,0.0738653
4,10-11 07:00,논산,0.0860529
4,10-11 08:00,논산,0.0871204
4,10-11 09:00,논산,0.0848475
4,10-11 10:00,논산,0.0705713
4,10-11 11:00,논산,0.0429476
4,10-11 12:00,논산,0.0472642
4,10-11 13:00,논산,0.0321602
4,10-11 14:00,논산,0.0417834
4,10-11 15:00,논산,0.0527155
4,10-11 16:00,논산,0.0647926
4,10-11 17:00,논산,0.0971583
4,10-11 18:00,논산,0.1027313
4,10-11 19:00,논산,0.1098987
4,10-11 20:00,논산,0.1152064
4,10-11 21:00,논산,0.0923035
4,10-11 22:00,논산,0.0933679
4,10-11 23:00,논산,0.0904682
4,10-12 00:00,논산,0.1205896
4,10-12 01:00,논산,0.0984566
4,10-12 02:00,논산,0.0994259
4,10-12 03:00,논산,0.0994842
4,10-12 04:00,논산,0.1000021
4,10-12 05:00,논산,0.0910324
4,10-12 06:00,논산,0.0974799
4,10-12 07:00,논산,0.1157494
4,10-12 08:00,논산,0.1150737
4,10-12 09:00,논산,0.0922506
4,10-12 10:00,논산,0.0725911
4,10-12 11:00,논산,0.0635505
4,10-12 12:00,논산,0.0346644
4,10-12 13:00,논산,0.0358244
4,10-12 14:00,논산,0.0401047
4,10-12 15:00,논산,0.0523581
4,10-12 16:00,논산,0.0555728
4,10-12 17:00,논산,0.0515665
4,10-12 18:00,논산,0.0700226
4,10-12 19:00,논산,0.0673303
4,10-12 20:00,논산,0.0623345
4,10-12 21:00,논산,0.057929
4,10-12 22:00,논산,0.0498634
4,10-12 23:00,논산,0.0512209
4,10-15 00:00,논산,0.0732321
4,10-15 01:00,논산,0.0570649
4,10-15 02:00,논산,0.0612726
4,10-15 03:00,논산,0.0581057
4,10-15 04:00,논산,0.0653595
4,10-15 05:00,논산,0.0580167
4,10-15 06:00,논산,0.0814262
4,10-15 07:00,논산,0.0855156
4,10-15 08:00,논산,0.0775236
4,10-15 09:00,논산,0.0633419
4,10-15 10:00,논산,0.054104
4,10-15 11:00,논산,0.0556301
4,10-15 12:00,논산,0.0424479
4,10-15 13:00,논산,0.0409847
4,10-15 14:00,논산,0.0334124
4,10-15 15:00,논산,0.0438926
4,10-15 16:00,논산,0.0595123
4,10-15 17:00,논산,0.0717325
4,10-15 18:00,논산,0.0858123
4,10-15 19:00,논산,0.088291
4,10-15 20:00,논산,0.0882325
4,10-15 21:00,논산,0.0871093
4,10-15 22:00,논산,0.0844549
4,10-15 23:00,논산,0.0749437
4,10-16 00:00,논산,0.0721193
4,10-16 01:00,논산,0.0735242
4,10-16 02:00,논산,0.0715864
4,10-16 03:00,논산,0.065596
4,10-16 04:00,논산,0.0719157
4,10-16 05:00,논산,0.0640569
4,10-16 06:00,논산,0.0723053
4,10-16 07:00,논산,0.0819272
4,10-16 08:00,논산,0.0682857
4,10-16 09:00,논산,0.0521321
4,10-16 10:00,논산,0.0531823
4,10-16 11:00,논산,0.0334445
4,10-16 12:00,논산,0.0360461
4,10-16 13:00,논산,0.0367406
4,10-16 14:00,논산,0.0336241
4,10-16 15:00,논산,0.0374667
4,10-16 16:00,논산,0.0574988
4,10-16 17:00,논산,0.0707791
4,10-16 18:00,논산,0.0786931
4,10-16 19:00,논산,0.0832905
4,10-16 20:00,논산,0.0771765
4,10-16 21:00,논산,0.0778921
4,10-16 22:00,논산,0.0678381
4,10-16 23:00,논산,0.067966
4,10-17 00:00,논산,0.0723097
4,10-17 01:00,논산,0.0733575
4,10-17 02:00,논산,0.0671394
4,10-17 03:00,논산,0.0636406
4,10-17 04:00,논산,0.0643874
4,10-17 05:00,논산,0.0664116
4,10-17 06:00,논산,0.0702521
4,10-17 07:00,논산,0.0837924
4,10-17 08:00,논산,0.0706024
4,10-17 09:00,논산,0.0537937
4,10-17 10:00,논산,0.0365281
4,10-17 11:00,논산,0.036942
4,10-17 12:00,논산,0.0307992
4,10-17 13:00,논산,0.0328416
4,10-17 14:00,논산,0.0237546
4,10-17 15:00,논산,0.0443828
4,10-17 16:00,논산,0.0616855
4,10-17 17:00,논산,0.0683917
4,10-17 18:00,논산,0.0788119
4,10-17 19:00,논산,0.0811211
4,10-17 20:00,논산,0.0830518
4,10-17 21:00,논산,0.0852448
4,10-17 22:00,논산,0.0724955
4,10-17 23:00,논산,0.074565
4,10-20 00:00,논산,0.0876101
4,10-20 01:00,논산,0.0671394
4,10-20 02:00,논산,0.0670858
4,10-20 03:00,논산,0.0816126
4,10-20 04:00,논산,0.0524148
4,10-20 05:00,논산,0.055885
4,10-20 06:00,논산,0.0544276
4,10-20 07:00,논산,0.0829466
4,10-20 08:00,논산,0.0779413
4,10-20 09:00,논산,0.0768273
4,10-20 10:00,논산,0.067268
4,10-20 11:00,논산,0.0625186
4,10-20 12:00,논산,0.0595171
4,10-20 13:00,논산,0.0553814
4,10-20 14:00,논산,0.0626832
4,10-20 15:00,논산,0.054596
4,10-20 16:00,논산,0.0675052
4,10-20 17:00,논산,0.0633044
4,10-20 18:00,논산,0.0831608
4,10-20 19:00,논산,0.0791208
4,10-20 20:00,논산,0.0736855
4,10-20 21:00,논산,0.0717228
4,10-20 22:00,논산,0.0766772
4,10-20 23:00,논산,0.0757775
4,10-21 00:00,논산,0.1033433
4,10-21 01:00,논산,0.078732
4,10-21 02:00,논산,0.0761473
4,10-21 03:00,논산,0.0786807
4,10-21 04:00,논산,0.0682394
4,10-21 05:00,논산,0.0703362
4,10-21 06:00,논산,0.0755037
4,10-21 07:00,논산,0.0764667
4,10-21 08:00,논산,0.087602
4,10-21 09:00,논산,0.0832434
4,10-21 10:00,논산,0.0712017
4,10-21 11:00,논산,0.0634782
4,10-21 12:00,논산,0.0625394
4,10-21 13:00,논산,0.0606216
4,10-21 14:00,논산,0.0656522
4,10-21 15:00,논산,0.0531082
4,10-21 16:00,논산,0.0679696
4,10-21 17:00,논산,0.0841201
4,10-21 18:00,논산,0.086647
4,10-21 19:00,논산,0.0855023
4,10-21 20:00,논산,0.0756368
4,10-21 21:00,논산,0.0791474
4,10-21 22:00,논산,0.0794569
4,10-21 23:00,논산,0.0833664
4,10-22 00:00,논산,0.0734925
4,10-22 01:00,논산,0.0728119
4,10-22 02:00,논산,0.0695178
4,10-22 03:00,논산,0.0636622
4,10-22 04:00,논산,0.0615211
4,10-22 05:00,논산,0.0654941
4,10-22 06:00,논산,0.068623
4,10-22 07:00,논산,0.0689059
4,10-22 08:00,논산,0.0780512
4,10-22 09:00,논산,0.0720112
4,10-22 10:00,논산,0.0745836
4,10-22 11:00,논산,0.0609879
4,10-22 12:00,논산,0.0599898
4,10-22 13:00,논산,0.0575411
4,10-22 14:00,논산,0.0589852
4,10-22 15:00,논산,0.0579358
4,10-22 16:00,논산,0.0538715
4,10-22 17:00,논산,0.0739611
4,10-22 18:00,논산,0.0768266
4,10-22 19:00,논산,0.0759232
4,10-22 20:00,논산,0.071983
4,10-22 21:00,논산,0.0674765
4,10-22 22:00,논산,0.0771603
4,10-22 23:00,논산,0.0434083
4,10-25 00:00,논산,0.0733562
4,10-25 01:00,논산,0.0823679
4,10-25 02:00,논산,0.1036169
4,10-25 03:00,논산,0.0841461
4,10-25 04:00,논산,0.0697646
4,10-25 05:00,논산,0.0840716
4,10-25 06:00,논산,0.10166
4,10-25 07:00,논산,0.1066755
4,10-25 08:00,논산,0.0839686
4,10-25 09:00,논산,0.0790229
4,10-25 10:00,논산,0.074007
4,10-25 11:00,논산,0.0774942
4,10-25 12:00,논산,0.0607857
4,10-25 13:00,논산,0.0705725
4,10-25 14:00,논산,0.0590464
4,10-25 15:00,논산,0.0586585
4,10-25 16:00,논산,0.0714028
4,10-25 17:00,논산,0.0755595
4,10-25 18:00,논산,0.0761982
4,10-25 19:00,논산,0.0766347
4,10-25 20:00,논산,0.0809347
4,10-25 21:00,논산,0.1291884
4,10-25 22:00,논산,0.1151196
4,10-25 23:00,논산,0.1257719
4,10-26 00:00,논산,0.1075628
4,10-26 01:00,논산,0.1095917
4,10-26 02:00,논산,0.1131987
4,10-26 03:00,논산,0.0969719
4,10-26 04:00,논산,0.0970986
4,10-26 05:00,논산,0.1015979
4,10-26 06:00,논산,0.0978579
4,10-26 07:00,논산,0.1082213
4,10-26 08:00,논산,0.1131951
4,10-26 09:00,논산,0.1041576
4,10-26 10:00,논산,0.1085443
4,10-26 11:00,논산,0.1139136
4,10-26 12:00,논산,0.0975978
4,10-26 13:00,논산,0.1010039
4,10-26 14:00,논산,0.0917761
4,10-26 15:00,논산,0.091809
4,10-26 16:00,논산,0.1025135
4,10-26 17:00,논산,0.1055976
4,10-26 18:00,논산,0.1344424
4,10-26 19:00,논산,0.1506393
4,10-26 20:00,논산,0.1588727
4,10-26 21:00,논산,0.1621012
4,10-26 22:00,논산,0.1459219
4,10-26 23:00,논산,0.1615899
4,10-27 00:00,논산,0.1073829
4,10-27 01:00,논산,0.104697
4,10-27 02:00,논산,0.1178043
4,10-27 03:00,논산,0.1144632
4,10-27 04:00,논산,0.1061462
4,10-27 05:00,논산,0.1071819
4,10-27 06:00,논산,0.1067627
4,10-27 07:00,논산,0.1037006
4,10-27 08:00,논산,0.115438
4,10-27 09:00,논산,0.0959177
4,10-27 10:00,논산,0.0987734
4,10-27 11:00,논산,0.0956501
4,10-27 12:00,논산,0.0960818
4,10-27 13:00,논산,0.0886097
4,10-27 14:00,논산,0.0897526
4,10-27 15:00,논산,0.0873983
4,10-27 16:00,논산,0.092103
4,10-27 17:00,논산,0.1175026
4,10-27 18:00,논산,0.142592
4,10-27 19:00,논산,0.1625449
4,10-27 20:00,논산,0.1617759
4,10-27 21:00,논산,0.1521587
4,10-27 22:00,논산,0.1579689
4,10-27 23:00,논산,0.1729304
4,10-30 00:00,논산,0.1939943
4,10-30 01:00,논산,0.1499424
4,10-30 02:00,논산,0.0663529
4,10-30 03:00,논산,0.1474642
4,10-30 04:00,논산,0.1062893
4,10-30 05:00,논산,0.171011
4,10-30 06:00,논산,0.1109048
4,10-30 07:00,논산,0.114895
4,10-30 08:00,논산,0.195595
4,10-30 09:00,논산,0.1703621
4,10-30 10:00,논산,0.1825094
4,10-30 11:00,논산,0.1774845
4,10-30 12:00,논산,0.183131
4,10-30 13:00,논산,0.172626
4,10-30 14:00,논산,0.1800448
4,10-30 15:00,논산,0.1687014
4,10-30 16:00,논산,0.1696367
4,10-30 17:00,논산,0.2148046
4,10-30 18:00,논산,0.2120296
4,10-30 19:00,논산,0.2369603
4,10-30 20:00,논산,0.2399898
4,10-30 21:00,논산,0.2713537
4,10-30 22:00,논산,0.2425359
4,10-30 23:00,논산,0.2346139
4,10-31 00:00,논산,0.1299966
4,10-31 01:00,논산,0.1515354
4,10-31 02:00,논산,0.1094158
4,10-31 03:00,논산,0.1491205
4,10-31 04:00,논산,0.1056505
4,10-31 05:00,논산,0.1472322
4,10-31 06:00,논산,0.1918589
4,10-31 07:00,논산,0.1068434
4,10-31 08:00,논산,0.1846116
4,10-31 09:00,논산,0.1294548
4,10-31 10:00,논산,0.1112092
4,10-31 11:00,논산,0.0956647
4,10-31 12:00,논산,0.0905986
4,10-31 13:00,논산,0.1296158
4,10-31 14:00,논산,0.1405391
4,10-31 15:00,논산,0.120339
4,10-31 16:00,논산,0.1065014
4,10-31 17:00,논산,0.127263
4,10-31 18:00,논산,0.1304662
4,10-31 19:00,논산,0.1520616
4,10-31 20:00,논산,0.2232693
4,10-31 21:00,논산,0.1795386
4,10-31 22:00,논산,0.2218307
4,10-31 23:00,논산,0.2399319
4,11-01 00:00,논산,0.0636415
4,11-01 01:00,논산,0.0498177
4,11-01 02:00,논산,0.0567485
4,11-01 03:00,논산,0.0630525
4,11-01 04:00,논산,0.0664319
4,11-01 05:00,논산,0.1030284
4,11-01 06:00,논산,0.0811063
4,11-01 07:00,논산,0.080952
4,11-01 08:00,논산,0.0865355
4,11-01 09:00,논산,0.0874068
4,11-01 10:00,논산,0.0679812
4,11-01 11:00,논산,0.0826024
4,11-01 12:00,논산,0.0776412
4,11-01 13:00,논산,0.061754
4,11-01 14:00,논산,0.0634426
4,11-01 15:00,논산,0.0839015
